id,created_at,updated_at,observed_on,observed_on_time,iconic_taxon,taxon_id,taxon_rank,taxon_name,latitude,longitude,place_name,quality_grade,user_id,user_login,license_obs,num_identification_agreements,num_identification_disagreements,kingdom,phylum,class,order,family,genus,marine
121469,2023-05-05,2023-05-08,2023-05-01,14:19:00,mollusca,138559,species,Rocellaria dubia,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Rocellaria,True
121468,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121467,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,34983,species,Parablennius zvonimiri,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121466,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,12553,species,Diplodus sargus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Diplodus,True
121464,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,34835,species,Coris julis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Coris,True
121463,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35250,species,Parablennius pilicornis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121462,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,34835,species,Coris julis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Coris,True
121461,2023-05-05,2023-05-08,2023-05-01,14:19:00,mollusca,138559,species,Rocellaria dubia,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Rocellaria,True
121460,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35250,species,Parablennius pilicornis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121459,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121458,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35250,species,Parablennius pilicornis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121457,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121456,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35250,species,Parablennius pilicornis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121455,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121454,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121453,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,244601,variety,Dictyota dichotoma intricata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121452,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,35106,species,Padina pavonica,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Padina,True
121451,2023-05-05,2023-05-08,2023-05-01,14:19:00,echinodermata,34848,species,Paracentrotus lividus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Paracentrotus,True
121450,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,34968,species,Colpomenia sinuosa,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,True
121449,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,244601,variety,Dictyota dichotoma intricata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121448,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121447,2023-05-05,2023-05-08,2023-05-01,14:19:00,echinodermata,34848,species,Paracentrotus lividus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Paracentrotus,True
121446,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121445,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,244601,variety,Dictyota dichotoma intricata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121444,2023-05-05,2023-05-08,2023-05-01,14:19:00,echinodermata,34848,species,Paracentrotus lividus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Paracentrotus,True
121443,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35244,species,Parablennius sanguinolentus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121442,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35250,species,Parablennius pilicornis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121440,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35244,species,Parablennius sanguinolentus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121439,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35244,species,Parablennius sanguinolentus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121437,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121436,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35178,species,Parablennius incognitus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121434,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121431,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,34968,species,Colpomenia sinuosa,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,True
121430,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,34968,species,Colpomenia sinuosa,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,True
121429,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,34968,species,Colpomenia sinuosa,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,True
121428,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121427,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,253945,species,Halopteris scoparia,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Sphacelariales,Stypocaulaceae,Halopteris,True
121424,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,34968,species,Colpomenia sinuosa,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,True
121423,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,34968,species,Colpomenia sinuosa,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Scytosiphonales,Scytosiphonaceae,Colpomenia,True
121422,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121421,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121420,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121419,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121418,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121417,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121416,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121415,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121414,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,244641,species,Lithophyllum incrustans,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,True
121413,2023-05-05,2023-05-08,2023-05-01,14:19:00,mollusca,53500,species,Stramonita haemastoma,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Stramonita,True
121412,2023-05-05,2023-05-08,2023-05-01,14:19:00,cnidaria,35220,species,Anemonia viridis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anemonia,True
121411,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35250,species,Parablennius pilicornis,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121410,2023-05-05,2023-05-08,2023-05-01,14:19:00,annelida,34800,species,Branchiomma luctuosum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Branchiomma,True
121409,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121407,2023-05-05,2023-05-08,2023-05-01,14:19:00,crustacea,237075,species,Perforatus perforatus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Perforatus,True
121406,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121402,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,34798,species,Diplodus vulgaris,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Diplodus,True
121401,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121400,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121399,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35178,species,Parablennius incognitus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121398,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,35178,species,Parablennius incognitus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Parablennius,True
121397,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,253945,species,Halopteris scoparia,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Sphacelariales,Stypocaulaceae,Halopteris,True
121396,2023-05-05,2023-05-08,2023-05-01,14:19:00,mollusca,138559,species,Rocellaria dubia,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Mollusca,Bivalvia,Gastrochaenida,Gastrochaenidae,Rocellaria,True
121395,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,35063,species,Dictyota dichotoma,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121394,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121392,2023-05-05,2023-05-08,2023-05-01,14:19:00,echinodermata,34848,species,Paracentrotus lividus,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Echinodermata,Echinoidea,Camarodonta,Parechinidae,Paracentrotus,True
121391,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,35063,species,Dictyota dichotoma,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121390,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121386,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121384,2023-05-05,2023-05-08,2023-05-01,14:19:00,plantae,35123,species,Ellisolandia elongata,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Ellisolandia,True
121383,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
121381,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,35063,species,Dictyota dichotoma,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121379,2023-05-05,2023-05-08,2023-05-01,14:19:00,chromista,35063,species,Dictyota dichotoma,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Chromista,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Dictyota,True
121378,2023-05-05,2023-05-08,2023-05-01,14:19:00,actinopterygii,240399,species,Tripterygion tripteronotum,41.376971,2.193129,"Platja Sant Miquel, Barcelona, Spain",research,556,nereavieitez,cc-by-nc,2,0,Animalia,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Tripterygion,True
